CookerStat, GenerateAssetRegistry=0.027459, Initialize=0.141803, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_F6__942E4D7C615DB8438375B8E554FBA22ABC018F03, StartTime=2016.04.05-16.35.13, HierarchicalDDC=, DataSize=67061, Duration=14.487319, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_683, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DE56B096468DA474FDD998B9228AC92__607E32DA88A3CB450C0387399F87183508D632E2, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=6.086078, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_749, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5046244449FF5D143EB7FA99BCDE2EA__A36E2E0770772164BF1A37E4AAFBF4A5F76944AC, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.052060, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_750, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B67ECCC24ED2E6E59A5604B81A5EDB6__7B5E06B497CC025137FB8180F443EB284D31876A, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=6.166816, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_684, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1DAEFF0C41BCC4A66EB9B896A79D2A6__10A697AA6BE66CA0EAD77F15F3A3DA0C9E8FE3FD, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=6.510254, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_751, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5595A3C441441322B15E81A8B955250__FB3A95236C8CD2CB9137940CB68E5D246A2B3BCA, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.532388, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_750, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7D6868334370C406F874BBBAF05B276__D9FFB19E6F3B2A42B30463D92773FA405B56D08E, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=8.348372, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_685, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_591617FC4205CED2E50062A3BF28255__22778D2094FEDB85B62FFAB1EDD54E5C05530251, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.535666, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_752, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7538B247445D6A30DD9DBCB1549D4E4__6A3A889D744AEB96F4AAF733CC1AFD94C6052910, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.959850, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_751, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A1FE8A9948DA92A3F04561AC0B77BFE__C86DCBF1533DBEF129E2AB155C08862160DCACCF, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=6.302059, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_753, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6651F5F345C4EC0BAB5472A38F22930__48327A95EFFF5AF5584A08336C232CE8A069CCE6, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.275831, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_686, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3EA33DDE4861CACA602F4ABD8F3C1CF__1EA58962D25EBFC6D6451F817293328F7D8BC2C4, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.952470, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_752, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FF772B144AA373C7B7D5859B636BDE3__EC2466A22BC420EDC0DB5BD1E0E67A060DEC71DE, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.494274, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_754, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_539E782444F6DC4846C01FA43D1B32A__E669D7BE0D01D69D50F6F6E79992E60D4C3DC579, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.200833, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_687, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_30D75B4840FE66F58699469E6820E3B__57A41CD10F0DB6BFACECAB9B727B5D8FE045B633, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.138941, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_755, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_85A75F33456ADBB6EE8E70821D189B7__715380EC9DF6843A1272137B63020179B8BE01A7, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.906571, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_753, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CA39C5C74145E0BA0182019B1F16C9A__98587D5C92FEE07B244CE7775B8C7A02A076E78E, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=8.489769, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_688, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9EF948E3481C67458848D2B3F6F78B4__41CAF4ACABD4465D1E22FE8E7BB5000BB6419A66, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.297143, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_756, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_405D49704C576F58B412559429915C7__3A4A293AA1DA2845C48E78DBCED93A1ED080487D, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=6.060668, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_754, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6DA2820B42881081E6E2398E5FDC493__D5D383AC22C75E9204E0D16071BB91F1452D5A28, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.200014, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_757, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_29FA8FF9481A81A2E04C72B2B156AED__F39803079623E01993687E04B4752474F7098D70, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.317632, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_689, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B92147994E406D160DAF46A2E2C0C6C__17FBF5885467D5DB13C6F4A21C4305FAAF376712, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.113531, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_755, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A995DA834B3DF79DDCA123ACAE5F685__AB88FEC65E5042F9EE2CAD5A043097F02C46D96F, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=6.864358, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_758, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B7821ACA47DEC10E993095AFEC90B51__D72CA20D63F8D9D1507223D43A212CEF4AFBB667, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=5.741812, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_690, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_83E1D2E040B09557CA85098C17AAB21__2F651BC3EDA262A7A5CCB5EA80DEE3268C87733A, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=7.403292, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_759, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BB89AC0D4DDB4A902B54BC8620DC7BD__3177597F1FF3993671C915AB63BCE5877DBF8E1B, StartTime=2016.04.05-18.20.45, HierarchicalDDC=, DataSize=11798, Duration=6.038945, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_691, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F80B2C194E5C6840FC0241A2E6BDB1E__A091D96B6C5F1F858F5CDD5942462C2E854324BF, StartTime=2016.04.05-18.20.51, HierarchicalDDC=, DataSize=11798, Duration=7.546734, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_756, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_63D4E317498BA73D81E3B49E45EB551__07F244ADE5511EB56CDFDBD1DB91B9E908D4F838, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=6.329108, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_692, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_579ED9374E20290D5B13309A24982A5__83C0E39CAB682B93652CB8EB3C7BEF532185C367, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=6.852470, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_760, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7ED7B44B44CEE372E28446A7078255A__C118E47327CA0E94CADE91B4762AAE9546189A99, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=7.504523, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_757, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DF157D4041195B0FC48A90A20FFF010__070C9E9CEEEA75E614FCD7C5F760502DD34F613F, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=6.508205, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_693, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CFF72D9C463E8C9729A08CA0EF7F6BA__B25A4F7674BC4172EE87CFCA33E78668A2C2E9CD, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=8.513540, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_758, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_54844E0F4494603AC23A0DA83262F4A__9ADA94B69DFE907D3B7D2B3B5EC602B3E5C9F4E5, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=5.279515, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_761, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6B25F5CF447FA1335DA324AA38E1AEB__9B77BDBEBE6CC23A0BAE508FDAF4001E47EE7D90, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=8.613129, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_694, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_84AFBB424EF9F76CB094C69C83172B0__747CBCD28A7A62D7FCC7CD4A9AED6A73CEA3D988, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=4.833612, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_759, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C5076B154999BCA4B00C68906359DD3__055A73E9980004E4C4C5A922138EE67C4B5BF3C1, StartTime=2016.04.05-18.20.52, HierarchicalDDC=, DataSize=11798, Duration=7.208619, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_762, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_56960D25490C41BB43052997A0AE50E__F35B28069600A38C3C212547C06E89BAF328CD8C, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.030748, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_760, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F83BD5A245F5B7C848B050AEE3BE81C__DB76DF2E5E2E211B7443A9209D4957FC918BE056, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.801650, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_695, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_50C52E5E42F7C7212D6E2DA9FE4DB5A__6E279C1A13F1519A37DE39E68C23DACF5B61CC95, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=5.254105, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_763, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C55780014FC119676F2EFDAAB1B0373__B1C2F5497662A48031D41E60B47EE077C5825A36, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.533211, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_761, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A7E98F944181AE80416F2683753AB22__89FD96E2ED2917F4FC5B013F94146E22B6DCDF0C, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.291816, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_696, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_88559C2442A10BDF51F39F806E41687__C6376F5D65E3640F31B082C268EF1BD4E9AEF556, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.015586, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_762, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_72AAE6E849E586B3CCF0EFA84A246F1__A615769542DEFF6E352FAAA3B8F07CD2926FEC6D, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.411488, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_764, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E4C07454BBC3C3F01511EA1AB2FC1A__1F01D0F1FA0F1D4C215BA7CEA3489DE359419B9C, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.315587, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_697, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_656115F74C5B8B10504551A6F218A63__B6E3C352AFD1F35B5E6F2FF9B6C0EA55A968407B, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.390177, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_763, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F22ED18540174649EDF4CAAD84D4AA2__BBD5F5E440F58677D691FD1B6DA137DFA16BDA5F, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.465586, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_765, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F135C1C841E9ED9F56EA0CA0E5BC270__E7E9415B982352186D5E70171173396B3B17E0ED, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.176652, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_764, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0E103F874906579754CB9BB671A68B3__439A0F91206C876DAE9002BF2ED58ACD2EA0709F, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=8.168045, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_698, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1A9C55E644DB4A19D1690291B2AB7EA__5197F3F06FCE51ED5B22B7A5E8005AADC7AF049F, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=5.745090, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_766, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9D1B315542867C420B91CF9CD7C8745__B02CAE850D3DB7F4574FEEF3B36A3D9A2F31C420, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.204931, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_765, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E5096E7342A0C91A3D5DC9B592BFCE0__990DC266CB2B57C817DA15814979360B608C7416, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.904522, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_699, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1879666445E7BA2CC78C82AB7E60218__49B8563F888BEB35E2F81F7A1A20167822EB1916, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.302878, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_766, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_84C9FB674751A7C279D0AE9C7F8933B__F3756447FDA8AA0758AA77C0288FA1387ED5613A, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.573374, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_767, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8B04E0104050FC16C39FDFB7FBA462B__B478AA24149F93028FB0C3542055FD600F717488, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.968863, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_700, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_31B50FD043C4AB4A829219A478A2B1E__A1D0DFB64F8A45E017E09540C1E64E47DBAD68CC, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.255338, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_767, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_915E89ED4E38CDE9681B26882E7ED47__E268E7981C7AFD80EBCF5E42DA5900D71AAF7430, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.183619, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_768, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BC7C540942318C613D1DD48B67AF384__2E67BCCA5329CB1DAD5590229D63BDC3A2CF4D6F, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.304517, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_768, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_90F2A8D24D93689116F67FA3F2CC146__EA447AA6DCEB22FDE23F53D2F45D94A7A0DAD657, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=5.912304, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_701, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F4CFAEAA4DFB23622E1B2FAF3E70667__F5F23967834F68AE535AED8333878CABD7AAEC6F, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=7.101242, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_769, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4BA0A9F64B0242C5378F7FB50826AEA__667F860EDF3D1770EF378AE93436C6DA8C800FA7, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.342221, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_769, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BC86714343B11BF815B05CA21367908__9B197BB3BE6576F854C5241CB5164F325B8B1FEF, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=9.130754, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_702, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D976CA10406B06514E50329C2B17DB4__1A0630397CD2207557C939B60E2B84D3F142A02E, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=8.963950, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_770, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_91686FF7446DEB6ED9F808B054D44CE__B1E4B1380A4A938F7339F12A4B993EE3197EF7E1, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=9.343456, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_770, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3AD0F5814240474CD4075DB47CACA80__0CC038D1BB28E0747CB8D5ED9338374692BC6B17, StartTime=2016.04.05-18.20.53, HierarchicalDDC=, DataSize=11798, Duration=6.453290, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
